"","name","y_rmse","mean1","mean2","var1","var2"
"3847","unif",1.46210931604441,2.31538461538462,-4.87692307692308,1,1
"3848","var",1.4630005788262,2.31538461538462,-4.87692307692308,1,1
"3849","y1",2.52000489727432,2.31538461538462,-4.87692307692308,1,1
"3850","y2",4.98318139968395,2.31538461538462,-4.87692307692308,1,1
"3851","rmse",0.740164384867005,2.57153846153846,-4.87692307692308,1,1
"3852","unif",1.34944954113116,2.57153846153846,-4.87692307692308,1,1
"3853","var",1.34384912659084,2.57153846153846,-4.87692307692308,1,1
"3854","y1",2.76235026769641,2.57153846153846,-4.87692307692308,1,1
"3855","y2",4.97537160574224,2.57153846153846,-4.87692307692308,1,1
"3856","rmse",0.728873267854402,2.82769230769231,-4.87692307692308,1,1
"3857","unif",1.26084671288873,2.82769230769231,-4.87692307692308,1,1
"3858","var",1.25154835434378,2.82769230769231,-4.87692307692308,1,1
"3859","y1",2.97615944004608,2.82769230769231,-4.87692307692308,1,1
"3860","y2",4.99801828002611,2.82769230769231,-4.87692307692308,1,1
"3861","rmse",0.725808239158102,3.08384615384615,-4.87692307692308,1,1
"3862","unif",1.14283365616159,3.08384615384615,-4.87692307692308,1,1
"3863","var",1.14857972278913,3.08384615384615,-4.87692307692308,1,1
"3864","y1",3.24440687148953,3.08384615384615,-4.87692307692308,1,1
"3865","y2",4.98184684506773,3.08384615384615,-4.87692307692308,1,1
"3866","rmse",0.718886662157714,3.34,-4.87692307692308,1,1
"3867","unif",1.04418384353849,3.34,-4.87692307692308,1,1
"3868","var",1.04659132939203,3.34,-4.87692307692308,1,1
"3869","y1",3.48377227362113,3.34,-4.87692307692308,1,1
"3870","y2",4.97631376783388,3.34,-4.87692307692308,1,1
"3871","rmse",0.714469065097846,3.59615384615385,-4.87692307692308,1,1
"3872","unif",0.947301996596819,3.59615384615385,-4.87692307692308,1,1
"3873","var",0.957435669002948,3.59615384615385,-4.87692307692308,1,1
"3874","y1",3.74056876778237,3.59615384615385,-4.87692307692308,1,1
"3875","y2",4.96787579785023,3.59615384615385,-4.87692307692308,1,1
"3876","rmse",0.716270972333584,3.85230769230769,-4.87692307692308,1,1
"3877","unif",0.874119178189945,3.85230769230769,-4.87692307692308,1,1
"3878","var",0.866618052138946,3.85230769230769,-4.87692307692308,1,1
"3879","y1",3.9829046293177,3.85230769230769,-4.87692307692308,1,1
"3880","y2",4.97224983974331,3.85230769230769,-4.87692307692308,1,1
"3881","rmse",0.70668859572323,4.10846153846154,-4.87692307692308,1,1
"3882","unif",0.800970627790252,4.10846153846154,-4.87692307692308,1,1
"3883","var",0.808878830382738,4.10846153846154,-4.87692307692308,1,1
"3884","y1",4.23368709924828,4.10846153846154,-4.87692307692308,1,1
"3885","y2",4.97895330765077,4.10846153846154,-4.87692307692308,1,1
"3886","rmse",0.708261971329644,4.36461538461538,-4.87692307692308,1,1
"3887","unif",0.754325749449353,4.36461538461538,-4.87692307692308,1,1
"3888","var",0.757074629189878,4.36461538461538,-4.87692307692308,1,1
"3889","y1",4.46378092610825,4.36461538461538,-4.87692307692308,1,1
"3890","y2",4.97714124580278,4.36461538461538,-4.87692307692308,1,1
"3891","rmse",0.700655243346965,4.62076923076923,-4.87692307692308,1,1
"3892","unif",0.712666186537714,4.62076923076923,-4.87692307692308,1,1
"3893","var",0.711957552255661,4.62076923076923,-4.87692307692308,1,1
"3894","y1",4.72076227138538,4.62076923076923,-4.87692307692308,1,1
"3895","y2",4.97866153734005,4.62076923076923,-4.87692307692308,1,1
"3896","rmse",0.704542166191544,4.87692307692308,-4.87692307692308,1,1
"3897","unif",0.704623548890613,4.87692307692308,-4.87692307692308,1,1
"3898","var",0.704554086694125,4.87692307692308,-4.87692307692308,1,1
"3899","y1",4.97979757028666,4.87692307692308,-4.87692307692308,1,1
"3900","y2",5.00100517026407,4.87692307692308,-4.87692307692308,1,1
"3901","rmse",0.718792924530883,5.13307692307692,-4.87692307692308,1,1
"3902","unif",0.730780597116701,5.13307692307692,-4.87692307692308,1,1
"3903","var",0.729609795235166,5.13307692307692,-4.87692307692308,1,1
"3904","y1",5.24354241538269,5.13307692307692,-4.87692307692308,1,1
"3905","y2",4.98246748938946,5.13307692307692,-4.87692307692308,1,1
"3906","rmse",0.707967914440053,5.38923076923077,-4.87692307692308,1,1
"3907","unif",0.749486315029263,5.38923076923077,-4.87692307692308,1,1
"3908","var",0.753029435268266,5.38923076923077,-4.87692307692308,1,1
"3909","y1",5.47607536981672,5.38923076923077,-4.87692307692308,1,1
"3910","y2",4.98854721206957,5.38923076923077,-4.87692307692308,1,1
"3911","rmse",0.707387254203608,5.64538461538462,-4.87692307692308,1,1
"3912","unif",0.80167441345852,5.64538461538462,-4.87692307692308,1,1
"3913","var",0.797664801071656,5.64538461538462,-4.87692307692308,1,1
"3914","y1",5.7321869460772,5.64538461538462,-4.87692307692308,1,1
"3915","y2",4.98429385002738,5.64538461538462,-4.87692307692308,1,1
"3916","rmse",0.709476429132333,5.90153846153846,-4.87692307692308,1,1
"3917","unif",0.871799303112921,5.90153846153846,-4.87692307692308,1,1
"3918","var",0.870926879642368,5.90153846153846,-4.87692307692308,1,1
"3919","y1",5.98878638380027,5.90153846153846,-4.87692307692308,1,1
"3920","y2",4.98395727919763,5.90153846153846,-4.87692307692308,1,1
"3921","rmse",0.706746776996163,6.15769230769231,-4.87692307692308,1,1
"3922","unif",0.954597990223243,6.15769230769231,-4.87692307692308,1,1
"3923","var",0.954441490298494,6.15769230769231,-4.87692307692308,1,1
"3924","y1",6.24060761690434,6.15769230769231,-4.87692307692308,1,1
"3925","y2",4.96744327123327,6.15769230769231,-4.87692307692308,1,1
"3926","rmse",0.716588358778783,6.41384615384615,-4.87692307692308,1,1
"3927","unif",1.04446434557208,6.41384615384615,-4.87692307692308,1,1
"3928","var",1.04184039568731,6.41384615384615,-4.87692307692308,1,1
"3929","y1",6.49801312210046,6.41384615384615,-4.87692307692308,1,1
"3930","y2",4.99015949214919,6.41384615384615,-4.87692307692308,1,1
"3931","rmse",0.710482550820924,6.67,-4.87692307692308,1,1
"3932","unif",1.14407927159319,6.67,-4.87692307692308,1,1
"3933","var",1.14178058074872,6.67,-4.87692307692308,1,1
"3934","y1",6.7512386590822,6.67,-4.87692307692308,1,1
"3935","y2",4.97110790289037,6.67,-4.87692307692308,1,1
"3936","rmse",0.710996572535668,6.92615384615385,-4.87692307692308,1,1
"3937","unif",1.25058107167898,6.92615384615385,-4.87692307692308,1,1
"3938","var",1.25356284132718,6.92615384615385,-4.87692307692308,1,1
"3939","y1",7.01427945194404,6.92615384615385,-4.87692307692308,1,1
"3940","y2",4.97142630630441,6.92615384615385,-4.87692307692308,1,1
"3941","rmse",0.714894645185406,7.18230769230769,-4.87692307692308,1,1
"3942","unif",1.35292345832696,7.18230769230769,-4.87692307692308,1,1
"3943","var",1.34785774302405,7.18230769230769,-4.87692307692308,1,1
"3944","y1",7.25158181363881,7.18230769230769,-4.87692307692308,1,1
"3945","y2",4.97045759263695,7.18230769230769,-4.87692307692308,1,1
"3946","rmse",0.717724281257309,7.43846153846154,-4.87692307692308,1,1
"3947","unif",1.45937516465257,7.43846153846154,-4.87692307692308,1,1
"3948","var",1.47634116023755,7.43846153846154,-4.87692307692308,1,1
"3949","y1",7.50489501858073,7.43846153846154,-4.87692307692308,1,1
"3950","y2",4.9808511000944,7.43846153846154,-4.87692307692308,1,1
"3951","rmse",0.727258337634149,7.69461538461539,-4.87692307692308,1,1
"3952","unif",1.57665927324087,7.69461538461539,-4.87692307692308,1,1
"3953","var",1.54392345109886,7.69461538461539,-4.87692307692308,1,1
"3954","y1",7.75390306780768,7.69461538461539,-4.87692307692308,1,1
"3955","y2",4.975067617208,7.69461538461539,-4.87692307692308,1,1
"3956","rmse",0.719944701975441,7.95076923076923,-4.87692307692308,1,1
"3957","unif",1.69285900523392,7.95076923076923,-4.87692307692308,1,1
"3958","var",1.68728372741342,7.95076923076923,-4.87692307692308,1,1
"3959","y1",8.00621452309705,7.95076923076923,-4.87692307692308,1,1
"3960","y2",4.96173319877439,7.95076923076923,-4.87692307692308,1,1
"3961","rmse",0.731423474739332,8.20692307692308,-4.87692307692308,1,1
"3962","unif",1.79678349020674,8.20692307692308,-4.87692307692308,1,1
"3963","var",1.76731368261817,8.20692307692308,-4.87692307692308,1,1
"3964","y1",8.26115054661131,8.20692307692308,-4.87692307692308,1,1
"3965","y2",4.9998557917907,8.20692307692308,-4.87692307692308,1,1
"3966","rmse",0.730734454724262,8.46307692307692,-4.87692307692308,1,1
"3967","unif",1.92119215999733,8.46307692307692,-4.87692307692308,1,1
"3968","var",1.91314030584514,8.46307692307692,-4.87692307692308,1,1
"3969","y1",8.51365332872986,8.46307692307692,-4.87692307692308,1,1
"3970","y2",4.98221849709002,8.46307692307692,-4.87692307692308,1,1
"3971","rmse",0.733592703564314,8.71923076923077,-4.87692307692308,1,1
"3972","unif",2.05697144124959,8.71923076923077,-4.87692307692308,1,1
"3973","var",2.04889752365119,8.71923076923077,-4.87692307692308,1,1
"3974","y1",8.77380047328459,8.71923076923077,-4.87692307692308,1,1
"3975","y2",4.9539532403148,8.71923076923077,-4.87692307692308,1,1
"3976","rmse",0.736133624399443,8.97538461538462,-4.87692307692308,1,1
"3977","unif",2.16278431725809,8.97538461538462,-4.87692307692308,1,1
"3978","var",2.18362371286048,8.97538461538462,-4.87692307692308,1,1
"3979","y1",9.02813530255118,8.97538461538462,-4.87692307692308,1,1
"3980","y2",4.98509702105781,8.97538461538462,-4.87692307692308,1,1
"3981","rmse",0.744615845072227,9.23153846153846,-4.87692307692308,1,1
"3982","unif",2.30031878932704,9.23153846153846,-4.87692307692308,1,1
"3983","var",2.32180751629156,9.23153846153846,-4.87692307692308,1,1
"3984","y1",9.30164687897824,9.23153846153846,-4.87692307692308,1,1
"3985","y2",4.97455813674083,9.23153846153846,-4.87692307692308,1,1
"3986","rmse",0.751374215191683,9.48769230769231,-4.87692307692308,1,1
"3987","unif",2.42187447578652,9.48769230769231,-4.87692307692308,1,1
"3988","var",2.41532878453916,9.48769230769231,-4.87692307692308,1,1
"3989","y1",9.54873386576381,9.48769230769231,-4.87692307692308,1,1
"3990","y2",4.97113312081841,9.48769230769231,-4.87692307692308,1,1
"3991","rmse",0.748440542889711,9.74384615384615,-4.87692307692308,1,1
"3992","unif",2.53712917870491,9.74384615384615,-4.87692307692308,1,1
"3993","var",2.53136791515407,9.74384615384615,-4.87692307692308,1,1
"3994","y1",9.80060267487364,9.74384615384615,-4.87692307692308,1,1
"3995","y2",4.97974226312404,9.74384615384615,-4.87692307692308,1,1
"3996","rmse",0.746316874470766,10,-4.87692307692308,1,1
"3997","unif",2.64638179211876,10,-4.87692307692308,1,1
"3998","var",2.6452284222745,10,-4.87692307692308,1,1
"3999","y1",10.038469520562,10,-4.87692307692308,1,1
"4000","y2",4.98854418783298,10,-4.87692307692308,1,1
"4001","rmse",1.18821650487186,0.01,-5.13307692307692,1,1
"4002","unif",2.65877120768391,0.01,-5.13307692307692,1,1
"4003","var",2.66511497203257,0.01,-5.13307692307692,1,1
"4004","y1",0.999595845742937,0.01,-5.13307692307692,1,1
"4005","y2",5.21974355917988,0.01,-5.13307692307692,1,1
"4006","rmse",1.0414652842098,0.266153846153846,-5.13307692307692,1,1
"4007","unif",2.53170783208612,0.266153846153846,-5.13307692307692,1,1
"4008","var",2.52932953763778,0.266153846153846,-5.13307692307692,1,1
"4009","y1",1.03131350268562,0.266153846153846,-5.13307692307692,1,1
"4010","y2",5.24332530092311,0.266153846153846,-5.13307692307692,1,1
"4011","rmse",0.969416532438434,0.522307692307692,-5.13307692307692,1,1
"4012","unif",2.41343411465039,0.522307692307692,-5.13307692307692,1,1
"4013","var",2.41431008918287,0.522307692307692,-5.13307692307692,1,1
"4014","y1",1.13604161081164,0.522307692307692,-5.13307692307692,1,1
"4015","y2",5.24424570175223,0.522307692307692,-5.13307692307692,1,1
"4016","rmse",0.896719320613675,0.778461538461539,-5.13307692307692,1,1
"4017","unif",2.29858466709019,0.778461538461539,-5.13307692307692,1,1
"4018","var",2.30389783085779,0.778461538461539,-5.13307692307692,1,1
"4019","y1",1.24473968204804,0.778461538461539,-5.13307692307692,1,1
"4020","y2",5.23855585543152,0.778461538461539,-5.13307692307692,1,1
"4021","rmse",0.85471668654546,1.03461538461538,-5.13307692307692,1,1
"4022","unif",2.15480165643512,1.03461538461538,-5.13307692307692,1,1
"4023","var",2.16077770183126,1.03461538461538,-5.13307692307692,1,1
"4024","y1",1.44720068462081,1.03461538461538,-5.13307692307692,1,1
"4025","y2",5.22499154340138,1.03461538461538,-5.13307692307692,1,1
"4026","rmse",0.84016670488487,1.29076923076923,-5.13307692307692,1,1
"4027","unif",2.04855586830183,1.29076923076923,-5.13307692307692,1,1
"4028","var",2.03540923726614,1.29076923076923,-5.13307692307692,1,1
"4029","y1",1.63658662417031,1.29076923076923,-5.13307692307692,1,1
"4030","y2",5.22805845907789,1.29076923076923,-5.13307692307692,1,1
"4031","rmse",0.804273404981541,1.54692307692308,-5.13307692307692,1,1
"4032","unif",1.92650637042513,1.54692307692308,-5.13307692307692,1,1
"4033","var",1.92966240345826,1.54692307692308,-5.13307692307692,1,1
"4034","y1",1.84064737807669,1.54692307692308,-5.13307692307692,1,1
"4035","y2",5.22981085498335,1.54692307692308,-5.13307692307692,1,1
"4036","rmse",0.783914183250697,1.80307692307692,-5.13307692307692,1,1
"4037","unif",1.81276664769802,1.80307692307692,-5.13307692307692,1,1
"4038","var",1.81319049426229,1.80307692307692,-5.13307692307692,1,1
"4039","y1",2.05158358910883,1.80307692307692,-5.13307692307692,1,1
"4040","y2",5.23083030869305,1.80307692307692,-5.13307692307692,1,1
"4041","rmse",0.768192077885723,2.05923076923077,-5.13307692307692,1,1
"4042","unif",1.70190544984042,2.05923076923077,-5.13307692307692,1,1
"4043","var",1.69298627660283,2.05923076923077,-5.13307692307692,1,1
"4044","y1",2.26676786567276,2.05923076923077,-5.13307692307692,1,1
"4045","y2",5.23124224855192,2.05923076923077,-5.13307692307692,1,1
"4046","rmse",0.75592062843551,2.31538461538462,-5.13307692307692,1,1
"4047","unif",1.55905826308694,2.31538461538462,-5.13307692307692,1,1
"4048","var",1.54650955889868,2.31538461538462,-5.13307692307692,1,1
"4049","y1",2.53474389807956,2.31538461538462,-5.13307692307692,1,1
"4050","y2",5.20461910441948,2.31538461538462,-5.13307692307692,1,1
"4051","rmse",0.748284424388432,2.57153846153846,-5.13307692307692,1,1
"4052","unif",1.46115103391615,2.57153846153846,-5.13307692307692,1,1
"4053","var",1.45837490826255,2.57153846153846,-5.13307692307692,1,1
"4054","y1",2.76951292180265,2.57153846153846,-5.13307692307692,1,1
"4055","y2",5.23238809582275,2.57153846153846,-5.13307692307692,1,1
"4056","rmse",0.743231264989466,2.82769230769231,-5.13307692307692,1,1
"4057","unif",1.35268901970564,2.82769230769231,-5.13307692307692,1,1
"4058","var",1.35920658432103,2.82769230769231,-5.13307692307692,1,1
"4059","y1",2.99985360333127,2.82769230769231,-5.13307692307692,1,1
"4060","y2",5.22143986147094,2.82769230769231,-5.13307692307692,1,1
"4061","rmse",0.726049195698324,3.08384615384615,-5.13307692307692,1,1
"4062","unif",1.23868089716137,3.08384615384615,-5.13307692307692,1,1
"4063","var",1.24181752753984,3.08384615384615,-5.13307692307692,1,1
"4064","y1",3.23651374354945,3.08384615384615,-5.13307692307692,1,1
"4065","y2",5.21304418774349,3.08384615384615,-5.13307692307692,1,1
"4066","rmse",0.720137813834325,3.34,-5.13307692307692,1,1
"4067","unif",1.14920156914183,3.34,-5.13307692307692,1,1
"4068","var",1.13910999622901,3.34,-5.13307692307692,1,1
"4069","y1",3.47235555976776,3.34,-5.13307692307692,1,1
"4070","y2",5.23851826602562,3.34,-5.13307692307692,1,1
"4071","rmse",0.731133378322537,3.59615384615385,-5.13307692307692,1,1
"4072","unif",1.04862865973206,3.59615384615385,-5.13307692307692,1,1
"4073","var",1.04647506160605,3.59615384615385,-5.13307692307692,1,1
"4074","y1",3.74572277638224,3.59615384615385,-5.13307692307692,1,1
"4075","y2",5.22903522327019,3.59615384615385,-5.13307692307692,1,1
"4076","rmse",0.71059619367859,3.85230769230769,-5.13307692307692,1,1
"4077","unif",0.947580328562749,3.85230769230769,-5.13307692307692,1,1
"4078","var",0.949616520265565,3.85230769230769,-5.13307692307692,1,1
"4079","y1",3.98924099527347,3.85230769230769,-5.13307692307692,1,1
"4080","y2",5.22806689347448,3.85230769230769,-5.13307692307692,1,1
"4081","rmse",0.713660993139738,4.10846153846154,-5.13307692307692,1,1
"4082","unif",0.881445660583681,4.10846153846154,-5.13307692307692,1,1
"4083","var",0.876901656560285,4.10846153846154,-5.13307692307692,1,1
"4084","y1",4.20784261052227,4.10846153846154,-5.13307692307692,1,1
"4085","y2",5.23074334192659,4.10846153846154,-5.13307692307692,1,1
"4086","rmse",0.707807214963329,4.36461538461538,-5.13307692307692,1,1
"4087","unif",0.804798878780619,4.36461538461538,-5.13307692307692,1,1
"4088","var",0.797208321133737,4.36461538461538,-5.13307692307692,1,1
"4089","y1",4.47453360456708,4.36461538461538,-5.13307692307692,1,1
"4090","y2",5.2325221509071,4.36461538461538,-5.13307692307692,1,1
"4091","rmse",0.696807077756427,4.62076923076923,-5.13307692307692,1,1
"4092","unif",0.742231294360685,4.62076923076923,-5.13307692307692,1,1
"4093","var",0.743321538737411,4.62076923076923,-5.13307692307692,1,1
"4094","y1",4.72684200761906,4.62076923076923,-5.13307692307692,1,1
"4095","y2",5.23323647973272,4.62076923076923,-5.13307692307692,1,1
"4096","rmse",0.706463851339575,4.87692307692308,-5.13307692307692,1,1
"4097","unif",0.720031063904263,4.87692307692308,-5.13307692307692,1,1
"4098","var",0.71918995186106,4.87692307692308,-5.13307692307692,1,1
"4099","y1",4.95553545822405,4.87692307692308,-5.13307692307692,1,1
"4100","y2",5.23112927417727,4.87692307692308,-5.13307692307692,1,1
"4101","rmse",0.713786559350321,5.13307692307692,-5.13307692307692,1,1
"4102","unif",0.713797027065863,5.13307692307692,-5.13307692307692,1,1
"4103","var",0.713787661241906,5.13307692307692,-5.13307692307692,1,1
"4104","y1",5.22095342167697,5.13307692307692,-5.13307692307692,1,1
"4105","y2",5.22861364243507,5.13307692307692,-5.13307692307692,1,1
"4106","rmse",0.713215267065092,5.38923076923077,-5.13307692307692,1,1
"4107","unif",0.723289098506748,5.38923076923077,-5.13307692307692,1,1
"4108","var",0.724297646543913,5.38923076923077,-5.13307692307692,1,1
"4109","y1",5.4808163753469,5.38923076923077,-5.13307692307692,1,1
"4110","y2",5.24232643489033,5.38923076923077,-5.13307692307692,1,1
"4111","rmse",0.710437446057093,5.64538461538462,-5.13307692307692,1,1
"4112","unif",0.75404643684705,5.64538461538462,-5.13307692307692,1,1
"4113","var",0.754917925824834,5.64538461538462,-5.13307692307692,1,1
"4114","y1",5.73629125168383,5.64538461538462,-5.13307692307692,1,1
"4115","y2",5.23505672986172,5.64538461538462,-5.13307692307692,1,1
"4116","rmse",0.722666503331852,5.90153846153846,-5.13307692307692,1,1
"4117","unif",0.821545183901661,5.90153846153846,-5.13307692307692,1,1
"4118","var",0.813839153543163,5.90153846153846,-5.13307692307692,1,1
"4119","y1",5.99686938791586,5.90153846153846,-5.13307692307692,1,1
"4120","y2",5.2217954487031,5.90153846153846,-5.13307692307692,1,1
"4121","rmse",0.710986901546443,6.15769230769231,-5.13307692307692,1,1
"4122","unif",0.87492159036857,6.15769230769231,-5.13307692307692,1,1
"4123","var",0.875632389086384,6.15769230769231,-5.13307692307692,1,1
"4124","y1",6.24099581801928,6.15769230769231,-5.13307692307692,1,1
"4125","y2",5.22902803567985,6.15769230769231,-5.13307692307692,1,1
"4126","rmse",0.707952645419149,6.41384615384615,-5.13307692307692,1,1
"4127","unif",0.944010787045172,6.41384615384615,-5.13307692307692,1,1
"4128","var",0.958039274803867,6.41384615384615,-5.13307692307692,1,1
"4129","y1",6.48325219977845,6.41384615384615,-5.13307692307692,1,1
"4130","y2",5.24342384688336,6.41384615384615,-5.13307692307692,1,1
"4131","rmse",0.715036810361444,6.67,-5.13307692307692,1,1
"4132","unif",1.04441859169913,6.67,-5.13307692307692,1,1
"4133","var",1.04093102401845,6.67,-5.13307692307692,1,1
"4134","y1",6.75019775841703,6.67,-5.13307692307692,1,1
"4135","y2",5.23854609400692,6.67,-5.13307692307692,1,1
"4136","rmse",0.719558191020621,6.92615384615385,-5.13307692307692,1,1
"4137","unif",1.13923328082154,6.92615384615385,-5.13307692307692,1,1
"4138","var",1.17134629336499,6.92615384615385,-5.13307692307692,1,1
"4139","y1",6.99324380645566,6.92615384615385,-5.13307692307692,1,1
"4140","y2",5.23914215239983,6.92615384615385,-5.13307692307692,1,1
"4141","rmse",0.709939281485127,7.18230769230769,-5.13307692307692,1,1
"4142","unif",1.2371935905633,7.18230769230769,-5.13307692307692,1,1
"4143","var",1.22871585534092,7.18230769230769,-5.13307692307692,1,1
"4144","y1",7.23939456307628,7.18230769230769,-5.13307692307692,1,1
"4145","y2",5.2262995269587,7.18230769230769,-5.13307692307692,1,1
"4146","rmse",0.713068806228739,7.43846153846154,-5.13307692307692,1,1
"4147","unif",1.36140932257289,7.43846153846154,-5.13307692307692,1,1
"4148","var",1.36081685172602,7.43846153846154,-5.13307692307692,1,1
"4149","y1",7.53014386576981,7.43846153846154,-5.13307692307692,1,1
"4150","y2",5.22553085834345,7.43846153846154,-5.13307692307692,1,1
"4151","rmse",0.717235653181753,7.69461538461539,-5.13307692307692,1,1
"4152","unif",1.46466939052848,7.69461538461539,-5.13307692307692,1,1
"4153","var",1.47318178202606,7.69461538461539,-5.13307692307692,1,1
"4154","y1",7.76915964552693,7.69461538461539,-5.13307692307692,1,1
"4155","y2",5.23109360906975,7.69461538461539,-5.13307692307692,1,1
"4156","rmse",0.718415309947017,7.95076923076923,-5.13307692307692,1,1
"4157","unif",1.58527570937688,7.95076923076923,-5.13307692307692,1,1
"4158","var",1.59443559999303,7.95076923076923,-5.13307692307692,1,1
"4159","y1",8.02159712760012,7.95076923076923,-5.13307692307692,1,1
"4160","y2",5.21259057257547,7.95076923076923,-5.13307692307692,1,1
"4161","rmse",0.720211140315506,8.20692307692308,-5.13307692307692,1,1
"4162","unif",1.69929766881216,8.20692307692308,-5.13307692307692,1,1
"4163","var",1.72618207498266,8.20692307692308,-5.13307692307692,1,1
"4164","y1",8.28226762676551,8.20692307692308,-5.13307692307692,1,1
"4165","y2",5.22230937408588,8.20692307692308,-5.13307692307692,1,1
"4166","rmse",0.736268894762079,8.46307692307692,-5.13307692307692,1,1
"4167","unif",1.81838033703484,8.46307692307692,-5.13307692307692,1,1
"4168","var",1.84703588960234,8.46307692307692,-5.13307692307692,1,1
"4169","y1",8.52383900991159,8.46307692307692,-5.13307692307692,1,1
"4170","y2",5.21861166994101,8.46307692307692,-5.13307692307692,1,1
"4171","rmse",0.735668868394317,8.71923076923077,-5.13307692307692,1,1
"4172","unif",1.91905366541338,8.71923076923077,-5.13307692307692,1,1
"4173","var",1.93047961574602,8.71923076923077,-5.13307692307692,1,1
"4174","y1",8.76853075809492,8.71923076923077,-5.13307692307692,1,1
"4175","y2",5.24432043488189,8.71923076923077,-5.13307692307692,1,1
"4176","rmse",0.729409276991613,8.97538461538462,-5.13307692307692,1,1
"4177","unif",2.03422044951262,8.97538461538462,-5.13307692307692,1,1
"4178","var",2.02033779509684,8.97538461538462,-5.13307692307692,1,1
"4179","y1",9.02694035488984,8.97538461538462,-5.13307692307692,1,1
"4180","y2",5.25017827523796,8.97538461538462,-5.13307692307692,1,1
"4181","rmse",0.727153817035217,9.23153846153846,-5.13307692307692,1,1
"4182","unif",2.15698984376849,9.23153846153846,-5.13307692307692,1,1
"4183","var",2.16777384531221,9.23153846153846,-5.13307692307692,1,1
"4184","y1",9.27675022990611,9.23153846153846,-5.13307692307692,1,1
"4185","y2",5.2372180569914,9.23153846153846,-5.13307692307692,1,1
"4186","rmse",0.734505545326356,9.48769230769231,-5.13307692307692,1,1
"4187","unif",2.29292438031601,9.48769230769231,-5.13307692307692,1,1
"4188","var",2.30024881564767,9.48769230769231,-5.13307692307692,1,1
"4189","y1",9.54886847114849,9.48769230769231,-5.13307692307692,1,1
"4190","y2",5.22796051595281,9.48769230769231,-5.13307692307692,1,1
"4191","rmse",0.736110501299293,9.74384615384615,-5.13307692307692,1,1
"4192","unif",2.40885501270303,9.74384615384615,-5.13307692307692,1,1
"4193","var",2.42401603304418,9.74384615384615,-5.13307692307692,1,1
"4194","y1",9.80599742523838,9.74384615384615,-5.13307692307692,1,1
"4195","y2",5.24272904763416,9.74384615384615,-5.13307692307692,1,1
"4196","rmse",0.746343805035963,10,-5.13307692307692,1,1
"4197","unif",2.53511290591616,10,-5.13307692307692,1,1
"4198","var",2.55799257088662,10,-5.13307692307692,1,1
"4199","y1",10.0422547686789,10,-5.13307692307692,1,1
"4200","y2",5.22226406432288,10,-5.13307692307692,1,1
"4201","rmse",1.19396193600361,0.01,-5.38923076923077,1,1
"4202","unif",2.77285844011053,0.01,-5.38923076923077,1,1
"4203","var",2.76900532741109,0.01,-5.38923076923077,1,1
"4204","y1",1.00016253596431,0.01,-5.38923076923077,1,1
"4205","y2",5.45712389600562,0.01,-5.38923076923077,1,1
"4206","rmse",1.07024157300743,0.266153846153846,-5.38923076923077,1,1
"4207","unif",2.65318955526771,0.266153846153846,-5.38923076923077,1,1
"4208","var",2.65651311016566,0.266153846153846,-5.38923076923077,1,1
"4209","y1",1.04509392897506,0.266153846153846,-5.38923076923077,1,1
"4210","y2",5.47737398552386,0.266153846153846,-5.38923076923077,1,1
"4211","rmse",0.979478639707368,0.522307692307692,-5.38923076923077,1,1
"4212","unif",2.53543794905896,0.522307692307692,-5.38923076923077,1,1
"4213","var",2.52243162849478,0.522307692307692,-5.38923076923077,1,1
"4214","y1",1.13833540592179,0.522307692307692,-5.38923076923077,1,1
"4215","y2",5.49338431774384,0.522307692307692,-5.38923076923077,1,1
"4216","rmse",0.900511281743093,0.778461538461539,-5.38923076923077,1,1
"4217","unif",2.39533485164875,0.778461538461539,-5.38923076923077,1,1
"4218","var",2.39523435638747,0.778461538461539,-5.38923076923077,1,1
"4219","y1",1.27303392898939,0.778461538461539,-5.38923076923077,1,1
"4220","y2",5.47455992733629,0.778461538461539,-5.38923076923077,1,1
"4221","rmse",0.883153620691461,1.03461538461538,-5.38923076923077,1,1
"4222","unif",2.29392735014123,1.03461538461538,-5.38923076923077,1,1
"4223","var",2.29948430206466,1.03461538461538,-5.38923076923077,1,1
"4224","y1",1.44513246584829,1.03461538461538,-5.38923076923077,1,1
"4225","y2",5.48524761707127,1.03461538461538,-5.38923076923077,1,1
"4226","rmse",0.851145032760135,1.29076923076923,-5.38923076923077,1,1
"4227","unif",2.16554256906813,1.29076923076923,-5.38923076923077,1,1
"4228","var",2.15109860161075,1.29076923076923,-5.38923076923077,1,1
"4229","y1",1.64636516287442,1.29076923076923,-5.38923076923077,1,1
"4230","y2",5.47797193387126,1.29076923076923,-5.38923076923077,1,1
"4231","rmse",0.81306801869722,1.54692307692308,-5.38923076923077,1,1
"4232","unif",2.05521500818326,1.54692307692308,-5.38923076923077,1,1
"4233","var",2.04734002408897,1.54692307692308,-5.38923076923077,1,1
"4234","y1",1.83750388416484,1.54692307692308,-5.38923076923077,1,1
"4235","y2",5.49476384514044,1.54692307692308,-5.38923076923077,1,1
"4236","rmse",0.793421965615045,1.80307692307692,-5.38923076923077,1,1
"4237","unif",1.93400045957541,1.80307692307692,-5.38923076923077,1,1
"4238","var",1.93523360311801,1.80307692307692,-5.38923076923077,1,1
"4239","y1",2.0574703550202,1.80307692307692,-5.38923076923077,1,1
